"KeyVaultName","SubscriptionName","SubscriptionId","ResourceGroupName","Location","ResourceId","VaultUri","Sku","TenantId","EnabledForDeployment","EnabledForDiskEncryption","EnabledForTemplateDeployment","EnableSoftDelete","SoftDeleteRetentionInDays","EnablePurgeProtection","EnableRbacAuthorization","PublicNetworkAccess","PrivateEndpointConnections","Tags","DiagnosticSettings"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-deo-m4","4178f11d-20bf-4f35-b263-85dcbdc71933",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-buc-workforce-prod","65a1397c-b5b0-4f75-9044-034c26395574",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-buc-workforce-prod","65a1397c-b5b0-4f75-9044-034c26395574",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-buc-workforce-prod","65a1397c-b5b0-4f75-9044-034c26395574",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-buc-workforce-prod","65a1397c-b5b0-4f75-9044-034c26395574",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-buc-workforce-prod","65a1397c-b5b0-4f75-9044-034c26395574",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-buc-workforce-prod","65a1397c-b5b0-4f75-9044-034c26395574",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-sc-dev1","2068c3a9-f614-417b-b293-7a6933bc4223",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-sc-dev1","2068c3a9-f614-417b-b293-7a6933bc4223",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-sc-dev1","2068c3a9-f614-417b-b293-7a6933bc4223",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-sc-dev1","2068c3a9-f614-417b-b293-7a6933bc4223",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-sc-dev1","2068c3a9-f614-417b-b293-7a6933bc4223",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"corp-sc-dev1","2068c3a9-f614-417b-b293-7a6933bc4223",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"cp-kv-ftm-dev-tu","cp-csdatalake-preprod","7b7bcfdb-d1f8-451b-8c6f-818b0ea6a4d5","cp-rg-ftm-dev-tu","westus2","/subscriptions/7b7bcfdb-d1f8-451b-8c6f-818b0ea6a4d5/resourceGroups/cp-rg-ftm-dev-tu/providers/Microsoft.KeyVault/vaults/cp-kv-ftm-dev-tu","https://cp-kv-ftm-dev-tu.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=cp; business_tier=tier3; environment=dev; infra-as-code=true; project_id=ftm","Configured (1 setting(s))"
,"cp-csdatalake-preprod","7b7bcfdb-d1f8-451b-8c6f-818b0ea6a4d5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Cooperstown 3","80d1abed-f41e-485e-bfb7-e90efb0b56cc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Co-Design for MPE","95e5081d-159c-4fbf-b124-ff37b8db2ec1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Central Data Store - PreProd","125ec4a5-fc66-4f38-8b0d-bb8fb9e3510a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Central Data Store - PreProd","125ec4a5-fc66-4f38-8b0d-bb8fb9e3510a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Central Data Store - PreProd","125ec4a5-fc66-4f38-8b0d-bb8fb9e3510a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Central Data Store - PreProd","125ec4a5-fc66-4f38-8b0d-bb8fb9e3510a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Central Data Store - PreProd","125ec4a5-fc66-4f38-8b0d-bb8fb9e3510a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Central Data Store - PreProd","125ec4a5-fc66-4f38-8b0d-bb8fb9e3510a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Central Data Store - PreProd","125ec4a5-fc66-4f38-8b0d-bb8fb9e3510a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Central Data Store - PreProd","125ec4a5-fc66-4f38-8b0d-bb8fb9e3510a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-cda-qa","30a01336-ecd6-4888-903e-3258eb4968c5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-cda-qa","30a01336-ecd6-4888-903e-3258eb4968c5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-cda-qa","30a01336-ecd6-4888-903e-3258eb4968c5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Master Data - Dev","dae2f239-82a2-4823-99ba-6218e0902289",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Master Data - Dev","dae2f239-82a2-4823-99ba-6218e0902289",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Master Data - Dev","dae2f239-82a2-4823-99ba-6218e0902289",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Master Data - Dev","dae2f239-82a2-4823-99ba-6218e0902289",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Master Data - Dev","dae2f239-82a2-4823-99ba-6218e0902289",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Master Data - Dev","dae2f239-82a2-4823-99ba-6218e0902289",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Master Data - Dev","dae2f239-82a2-4823-99ba-6218e0902289",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"CP - Master Data - Dev","dae2f239-82a2-4823-99ba-6218e0902289",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m1","c7f29fff-f2ff-4a99-a928-6ca0b5f0edd9",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m1","c7f29fff-f2ff-4a99-a928-6ca0b5f0edd9",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m1","c7f29fff-f2ff-4a99-a928-6ca0b5f0edd9",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-prod","45dc0e8e-38b8-4489-a78c-8801a476bfc5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-prod","45dc0e8e-38b8-4489-a78c-8801a476bfc5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-prod","45dc0e8e-38b8-4489-a78c-8801a476bfc5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-prod","45dc0e8e-38b8-4489-a78c-8801a476bfc5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-prod","45dc0e8e-38b8-4489-a78c-8801a476bfc5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-dev1","1e0ca34e-0761-4694-b0e4-c7c6db20df80",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-dev1","1e0ca34e-0761-4694-b0e4-c7c6db20df80",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gsco-m7","5fd6b2a3-e0df-4b4d-9b2f-b7312a5d43bb",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gsco-m7","5fd6b2a3-e0df-4b4d-9b2f-b7312a5d43bb",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gsco-m7","5fd6b2a3-e0df-4b4d-9b2f-b7312a5d43bb",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gsco-m7","5fd6b2a3-e0df-4b4d-9b2f-b7312a5d43bb",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-m4","1dac50b5-4e72-4d73-8e98-aecbafe10d86",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-m4","1dac50b5-4e72-4d73-8e98-aecbafe10d86",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-m4","1dac50b5-4e72-4d73-8e98-aecbafe10d86",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-m4","1dac50b5-4e72-4d73-8e98-aecbafe10d86",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m7","649f298a-013a-4f52-a1b1-c7eb7fe84059",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m7","649f298a-013a-4f52-a1b1-c7eb7fe84059",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m7","649f298a-013a-4f52-a1b1-c7eb7fe84059",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m7","649f298a-013a-4f52-a1b1-c7eb7fe84059",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m7","649f298a-013a-4f52-a1b1-c7eb7fe84059",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m7","649f298a-013a-4f52-a1b1-c7eb7fe84059",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m7","649f298a-013a-4f52-a1b1-c7eb7fe84059",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-deo-m7","649f298a-013a-4f52-a1b1-c7eb7fe84059",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m7","17e9438b-2a9c-4480-bb80-4f0615ee6d30",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m7","17e9438b-2a9c-4480-bb80-4f0615ee6d30",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m7","17e9438b-2a9c-4480-bb80-4f0615ee6d30",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m7","17e9438b-2a9c-4480-bb80-4f0615ee6d30",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-preprod","64d4ec77-fac8-46ad-b274-1623f60df127",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-preprod","64d4ec77-fac8-46ad-b274-1623f60df127",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-preprod","64d4ec77-fac8-46ad-b274-1623f60df127",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-preprod","64d4ec77-fac8-46ad-b274-1623f60df127",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-preprod","64d4ec77-fac8-46ad-b274-1623f60df127",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-gscoda-buc-preprod","64d4ec77-fac8-46ad-b274-1623f60df127",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m4","7cfabcd9-05c1-49fd-a0c5-f873644efe31",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m4","7cfabcd9-05c1-49fd-a0c5-f873644efe31",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m4","7cfabcd9-05c1-49fd-a0c5-f873644efe31",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m4","7cfabcd9-05c1-49fd-a0c5-f873644efe31",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m4","7cfabcd9-05c1-49fd-a0c5-f873644efe31",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"cp-kv-smg-m4-hk","cp-m2r-m4","cb309a90-1bee-46eb-8739-9e500bd4a35d","cp-rg-smg-m4-hk","westus","/subscriptions/cb309a90-1bee-46eb-8739-9e500bd4a35d/resourceGroups/cp-rg-smg-m4-hk/providers/Microsoft.KeyVault/vaults/cp-kv-smg-m4-hk","https://cp-kv-smg-m4-hk.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=cp; business_tier=tier1b; environment=m4; infra-as-code=true; project_id=smg","Configured (1 setting(s))"
,"cp-m2r-m4","cb309a90-1bee-46eb-8739-9e500bd4a35d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-m2r-m4","cb309a90-1bee-46eb-8739-9e500bd4a35d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-m2r-dev1","2bf8b9d3-6e1b-483f-835c-1bfbf1812e8a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-m2r-dev1","2bf8b9d3-6e1b-483f-835c-1bfbf1812e8a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-m2r-dev1","2bf8b9d3-6e1b-483f-835c-1bfbf1812e8a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"cp-kv-smg-dev-kd","cp-m2r-dev","cec09393-bb41-4efb-8675-0b58d9b6072c","cp-rg-smg-dev-kd","westus2","/subscriptions/cec09393-bb41-4efb-8675-0b58d9b6072c/resourceGroups/cp-rg-smg-dev-kd/providers/Microsoft.KeyVault/vaults/cp-kv-smg-dev-kd","https://cp-kv-smg-dev-kd.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=cp; business_tier=tier3; environment=dev; infra-as-code=true; project_id=smg","Configured (1 setting(s))"
,"cp-m2r-dev","cec09393-bb41-4efb-8675-0b58d9b6072c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-m2r-dev","cec09393-bb41-4efb-8675-0b58d9b6072c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-m2r-qa","6c5c0336-962e-4403-bd7d-b79f9ea66e9f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-m2r-qa","6c5c0336-962e-4403-bd7d-b79f9ea66e9f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-biz-prod","4994cdb7-d5dd-4986-b784-b28c01f86ce1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-qa","b22407dd-9bee-449f-b1b5-8733960b1f77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-qa","b22407dd-9bee-449f-b1b5-8733960b1f77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-qa","b22407dd-9bee-449f-b1b5-8733960b1f77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-qa","b22407dd-9bee-449f-b1b5-8733960b1f77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-qa","b22407dd-9bee-449f-b1b5-8733960b1f77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-qa","b22407dd-9bee-449f-b1b5-8733960b1f77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-qa","b22407dd-9bee-449f-b1b5-8733960b1f77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-qa","b22407dd-9bee-449f-b1b5-8733960b1f77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-csdatalake-qa","b22407dd-9bee-449f-b1b5-8733960b1f77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"cp-kv-smg-m7-nu","cp-m2r-prod","ad006c0b-dd7c-4bc0-8022-1140dd28b2bb","cp-rg-smg-m7-nu","westus","/subscriptions/7a3372b8-7be2-448d-849a-16e4eef4c99e/resourceGroups/cp-rg-smg-m7-nu/providers/Microsoft.KeyVault/vaults/cp-kv-smg-m7-nu","https://cp-kv-smg-m7-nu.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=cp; business_tier=tier1b; environment=m7; infra-as-code=true; project_id=smg","Configured (1 setting(s))"
,"cp-m2r-prod","ad006c0b-dd7c-4bc0-8022-1140dd28b2bb",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-m2r-prod","ad006c0b-dd7c-4bc0-8022-1140dd28b2bb",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"cp-kv-coedai-dev-uc","cp-ltg-m2","e4faad68-124f-4a6f-b305-44e106e0fa6e","cp-rg-coedai-dev-uc","westus2","/subscriptions/64d4ec77-fac8-46ad-b274-1623f60df127/resourceGroups/cp-rg-coedai-dev-uc/providers/Microsoft.KeyVault/vaults/cp-kv-coedai-dev-uc","https://cp-kv-coedai-dev-uc.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=cp; business_tier=tier3; environment=dev; infra-as-code=true; project_id=coedai","Configured (1 setting(s))"
,"cp-ltg-m2","e4faad68-124f-4a6f-b305-44e106e0fa6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m2","e4faad68-124f-4a6f-b305-44e106e0fa6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m2","e4faad68-124f-4a6f-b305-44e106e0fa6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m2","e4faad68-124f-4a6f-b305-44e106e0fa6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-ltg-m2","e4faad68-124f-4a6f-b305-44e106e0fa6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"cp-kv-smg-m7-nu","cp-m2r-m7","7a3372b8-7be2-448d-849a-16e4eef4c99e","cp-rg-smg-m7-nu","westus","/subscriptions/7a3372b8-7be2-448d-849a-16e4eef4c99e/resourceGroups/cp-rg-smg-m7-nu/providers/Microsoft.KeyVault/vaults/cp-kv-smg-m7-nu","https://cp-kv-smg-m7-nu.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=cp; business_tier=tier1b; environment=m7; infra-as-code=true; project_id=smg","Configured (1 setting(s))"
,"cp-m2r-m7","7a3372b8-7be2-448d-849a-16e4eef4c99e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-m2r-m7","7a3372b8-7be2-448d-849a-16e4eef4c99e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m3","97a9fb0d-09a4-416a-b505-f554f35132b3",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m3","97a9fb0d-09a4-416a-b505-f554f35132b3",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m3","97a9fb0d-09a4-416a-b505-f554f35132b3",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m3","97a9fb0d-09a4-416a-b505-f554f35132b3",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m3","97a9fb0d-09a4-416a-b505-f554f35132b3",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m3","97a9fb0d-09a4-416a-b505-f554f35132b3",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m3","97a9fb0d-09a4-416a-b505-f554f35132b3",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m3","97a9fb0d-09a4-416a-b505-f554f35132b3",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m3","97a9fb0d-09a4-416a-b505-f554f35132b3",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m1","44ed7020-9317-42fa-8d84-d2dd76102c0d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m1","44ed7020-9317-42fa-8d84-d2dd76102c0d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m1","44ed7020-9317-42fa-8d84-d2dd76102c0d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"cp-finance-m1","44ed7020-9317-42fa-8d84-d2dd76102c0d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
